Fold,Case ID,Sentence,Sentence Attention Weight,Prediction,Label
fold_4,21479,"In this way the FMD work was an important first step in legitimizing participatory research approaches in disaster management and planning, and the uptake of community led approaches to management which acknowledge the social and emotional impacts of such events as key elements of recovery, in addition to operational and economic aspects.",0.012743792496621609,0.1811629831790924,0
fold_4,21484, The research undertaken by Professor Sue Bloxham and colleagues has had a significant impact on the approach to assessment in Higher Education.,0.010955989360809326,0.08160173147916794,0
fold_4,21484,"It has influenced practitioners, universities and advisory/regulatory bodies, providing advice for University tutors on communicating assessment expectations and contributing to national body and university guidance to encourage student learning and consistent marking.",0.007220068946480751,0.08160173147916794,0
fold_4,21484,"The research has helped tutors understand their individual `standards framework' involving tacit, norm-referenced knowledge, holistic judgement and local negotiation of shared standards as well as the importance of dialogic, formative assessment opportunities for communicating their standards to students.",0.02279968373477459,0.08160173147916794,0
fold_4,21484,"This has led to improvements in assessment policies, practice and national guidelines in the UK. 
 ",0.0033471828792244196,0.08160173147916794,0
fold_4,21484,"One reason university students are dissatisfied with assessment is because they think guidance, marking and feedback can be inconsistent or hard to understand.",0.008514007553458214,0.08160173147916794,0
fold_4,21484,The research was designed to address these problems in grasping tutors' sense of quality as reflected in their marking standards through assessment guidance and feedback.,0.015822356566786766,0.08160173147916794,0
fold_4,21484,"It also investigated standards in response to students' claims that standards were idiosyncratic, inconsistent or hard to understand.",0.0021207162644714117,0.08160173147916794,0
fold_4,21484,"Professor Bloxham's research builds on and links several current aspects of international inquiry, including work on the individualised, tacit, interpretive nature of academic standards; professional learning of academics; the transparency agenda in Higher Education assessment and supporting and retaining students from under-represented groups.",0.012170459143817425,0.08160173147916794,0
fold_4,21484,"Within that context, the research has specifically developed insights on assessment practice, based on the mismatch between how standards are communicated to students and the reality of those standards in use, including potential solutions to this problem.",0.007424251176416874,0.08160173147916794,0
fold_4,21484,"Two practitioner research studies were undertaken; evaluating interventions designed to increase tutor dialogue with students about assessment criteria, grading and feedback.",0.023406872525811195,0.08160173147916794,0
fold_4,21484,This was investigated by studying university tutors grading student coursework.,0.009923086501657963,0.08160173147916794,0
fold_4,21484,"The project used `think aloud' by tutors as they graded student assignments and wrote feedback, followed by a semi- structured interview, in order to explore academic judgement.",0.045740995556116104,0.08160173147916794,0
fold_4,21484,Analysis of results and interviews with students showed that students consider tutors to be inconsistent in their assessment standards and therefore they seek dialogue with them in order to achieve a sense of transparency regarding expectations (Bloxham & West 2007).,0.016544919461011887,0.08160173147916794,0
fold_4,21484,"The research indicates that student dissatisfaction may lie in the mismatch between the explicit presentation of assessment expectations to students as analytical and criterion-referenced and the actuality of tacit, holistic, and norm-referenced tutor judgement.",0.017283355817198753,0.08160173147916794,0
fold_4,21484,"The research developed a novel sociocultural perspective on assessment, providing a new metaphor to capture the nature of the professional learning that tutors engage in when developing their individual standards frameworks.",0.04174685850739479,0.08160173147916794,0
fold_4,21484,"The research provided the following insights into grading coursework and provision of feedback: Highlighted and facilitated resolution of the conflicting purposes of assessment in Higher Education, recognising that there is a concentration of quality assurance effort on assessment systems rather than on the quality and communication of tutor judgements; The essential need for tutor — student dialogue to go beyond previous conceptions of `transparency' and support shared understanding of standards frameworks within and between teaching teams and student cohorts; That tutors generally make holistic judgements based on embedded tacit standards frameworks, with judgements influenced by norm-referencing; That teams of tutors develop shared but contested `standards frameworks' through an `interplay' between the vertical domain of public knowledge (of subject discipline and of pedagogy) and the horizontal domain of tutors' practical wisdom (including social and situated ways of working);",0.030937157571315765,0.08160173147916794,0
fold_4,21484,"That at the heart of that interplay artefacts, including assessment criteria and concepts such as `critical analysis', mediate tutor judgements.",0.01722487062215805,0.08160173147916794,0
fold_4,21484,"Within the interplay, power, based on academic status, influences the development of shared but contested local standards frameworks in programme teams and subject discipline departments.",0.0089636305347085,0.08160173147916794,0
fold_4,21484,"The research began in 2004 and continues, and has involved several researchers: Professor Sue Bloxham (Director of Educational Research Jan 2011- present, formerly Head of Educational Development 2003-11); Dr Pete Boyd (Reader, Education Faculty, 2010-present, formerly Senior Lecturer in Educational Development, 2004-10), Dr Amanda West (Senior Lecturer in Sport 2004-2010; Principal Lecturer Sport & Exercise Science, University of Sunderland, 2010-present), Amanda Chapman (Senior Lecturer in Economics 2004-present), Liz Campbell (Senior Lecturer in Outdoor Studies, retired 2010), Mary Ashworth (Research Assistant 2006-13) as well as Professor Susan Orr (York St John, 2004-12; Assistant Dean Sheffield Hallam 2012-13; Dean of Learning & Teaching at the University of the Arts, London, 2013). 
 ",0.0262852031737566,0.08160173147916794,0
fold_4,21484,"4.1 Stimulating practitioner and stakeholder debate and challenging conventional wisdom The research has stimulated practitioner debate on the purpose, methodology and practice of assessment and its effect on student satisfaction through a range of processes: Contribution of the research findings to the Feedback: Agenda for Change created by 23 researchers and writers with specialist expertise, under the auspices of Oxford Brookes University Assessment Standards Knowledge Exchange Centre for Excellence.",0.03223687782883644,0.08160173147916794,0
fold_4,21484,The research influenced the emphasis on feedback as a dialogical process and on students creating their own feedback as a process of understanding standards.,0.013479528948664665,0.08160173147916794,0
fold_4,21484,"Invited as expert contributor to Guardian Professional Development on-line debate on authentic assessment (2012), particularly debating the impact of a mismatch between perceptions of guidance and marking on student dissatisfaction.",0.01364891417324543,0.08160173147916794,0
fold_4,21484,"Conference keynotes: University of Central Lancashire (2010), National Assessment in Higher Education Conference (2008), SOLSTICE Centre for Excellence in Teaching and Learning, at Edge Hill University 2008)",0.047126613557338715,0.08160173147916794,0
fold_4,21484,"Reference 2 used as a stimulus for a professional development debate at Kings College London Assessment and feedback CPD event on marking, moderating and sharing practice.",0.03129620477557182,0.08160173147916794,0
fold_4,21484,"A workshop for the Northern Universities Consortium, particularly related to the influence of this body of research on external examiners' understanding and use of academic standards.",0.012337885797023773,0.08160173147916794,0
fold_4,21484,Commissioning by the Higher Education Academy to provide a national seminar on the topic: Really Useful Information!,0.013616655021905899,0.08160173147916794,0
fold_4,21484,Aligning feedback with tutors' professional judgement (June 2011).,0.01482392754405737,0.08160173147916794,0
fold_4,21484,"The research evidence and theoretical conclusions have underpinned significant discussion in these events (and in CPD as in 4.2 below) on rarely discussed topics such as tutor differences in marking, influences on individual judgements and the problems associated with communicating tutor standards to students.",0.008809417486190796,0.08160173147916794,0
fold_4,21484,It has provided the evidence of a need for further guidance on academic standards for external examiners and therefore the Quality Assurance Agency and Higher Education Academy (HEA) have commissioned further research on External Examiners' use and understanding of academic standards to guide future training.,0.0030377923976629972,0.08160173147916794,0
fold_4,21484,4.2.,0.01488212589174509,0.08160173147916794,0
fold_4,21484,Influence on training and staff guidance,0.005432452075183392,0.08160173147916794,0
fold_4,21484,The value to Higher Education of the insights has been demonstrated by invitations from over 20 UK and international universities and organisations for Professor Bloxham and the research team to contribute to staff development.,0.012961629778146744,0.08160173147916794,0
fold_4,21484,"Training events and consultancies have focused on: Increasing dialogue between staff regarding assessment standards; Designing assessment and assessment guidance to provide dialogical and other opportunities for students to grasp tutor's diverse standards; Assisting students to recognise the tacit, holistic and variable nature of professional judgement and the limited power of explicit information to make tacit knowledge explicit.",0.020233500748872757,0.08160173147916794,0
fold_4,21484,"This practical application of the research has been valuable to staff involved, receiving highly positive staff evaluations and reporting of influence on practice, for example: ""I used some of your thinking in shaping some of my own work to support the continuing professional development of colleagues in their own understanding of assessment.""",0.010149197652935982,0.08160173147916794,0
fold_4,21484,"(UK, Russell Group University)",0.027082409709692,0.08160173147916794,0
fold_4,21484,"This work to disseminate the application of the research has also specifically influenced Certificate programmes for new academic staff, including at Aston University (2010 -2011), Northumbria University (2011), New University of Ireland (2011-13), University of Central Lancashire (2011), Writtle College (2011).",0.008725750260055065,0.08160173147916794,0
fold_4,21484,"The research has informed institutional and national change programmes: Liverpool Institute of Performing Arts (2009), Manchester Metropolitan (2009), University of the Highlands and Islands (2010), University of Sunderland (2009) and the Norwegian Higher Education Learning Outcomes Project.",0.056330014020204544,0.08160173147916794,0
fold_4,21484,The research is cited in London Metropolitan University's Institutional University Assessment Framework in terms of encouraging staff to develop students' understanding of quality and to negotiate and share standards.,0.006640407256782055,0.08160173147916794,0
fold_4,21484,A marked Improvement (see 4.2) is being used to lever transformative change in university assessment practices through the Transforming Assessment in Higher Education Pilot scheme.,0.006073284894227982,0.08160173147916794,0
fold_4,21484,"To date, 14 UK universities have used this publication to review their assessment practices and eight have been selected to be part of the HEA pilot scheme.",0.027366450056433678,0.08160173147916794,0
fold_4,21484,"This research, amongst others, underpins universities' plans to develop methods to help students grasp tutors' concepts of quality which mirror the ways in which tutors learn about academic quality/ standards; predominantly through inductive methods such as being marked, marking, using exemplars, discussion with colleagues and peer feedback on draft work.",0.02309393510222435,0.08160173147916794,0
fold_4,21484,"The research is also cited in guidance for staff, for example, University of Edinburgh on engaging with criteria and standards and Queen Mary University of London on reliability in marking.",0.003045786404982209,0.08160173147916794,0
fold_4,21484,"Through training and guidance at a wide range of institutions, the insights of the research have had a far-reaching influence on professional practice.",0.007146001793444157,0.08160173147916794,0
fold_4,21484,"4.3 Development of Resources to enhance professional practice The research has directly fed into the Higher Education Academy publication designed to improve assessment, A Marked Improvement: Transforming Assessment in Higher Education (HEA 2012), through Professor Bloxham's contribution as an author (as evidenced on the HEA's website).",0.007926249876618385,0.08160173147916794,0
fold_4,21484,"The HEA publication specifically cites the practitioner book Bloxham S. & Boyd, P (2007)",0.005420061759650707,0.08160173147916794,0
fold_4,21484,"Developing Assessment in Higher Education: a practical guide Open University Press, as a ""comprehensive"" resource for educational developers and practitioners.",0.02998574823141098,0.08160173147916794,0
fold_4,21484,This book was written to disseminate the early outcomes of this research to practitioners.,0.010095327161252499,0.08160173147916794,0
fold_4,21484,"It is recommended in many lecturer training programmes nationally and internationally (e.g. New University of Ireland, London Metropolitan University, University of Westminster, Queen's University Belfast, University of Bradford, Bristol University, University of Portsmouth, University of Sussex and University of York) or used to provide advice for tutors (e.g. Griffith University, Edith Cowan University, Australia, Imperial College, University of Huddersfield, Montclair State University, USA).",0.021191254258155823,0.08160173147916794,0
fold_4,21484,"It is also used in policy documents, for example the Assessing and Assuring Graduate Learning Outcomes project of the Australian Learning and Teaching Council in 2011-2012, and London Metropolitan `University Assessment Framework'.",0.003999838139861822,0.08160173147916794,0
fold_4,21484,Sales of 1700 books indicate the value placed on the work.,0.014689212664961815,0.08160173147916794,0
fold_4,21484,"4.4 Use of research findings by professional bodies to define best practice and formulate policy Professor Bloxham is a member of the advisory group revising the assessment section of the Quality Code for Higher Education (2013) chapter on assessment of students, ensuring that the research underpins national guidance to staff on good practice in assessment.",0.007352280430495739,0.08160173147916794,0
fold_4,21484,"The research has contributed to a broad perception that guidance needs to be improved, has influenced the revision of these guidelines and led to the invitation to join the group.",0.0028141369111835957,0.08160173147916794,0
fold_4,21484,"The revised guidance, out for consultation between May and August 2013, notes the interpretive nature of academic judgement; the importance of building shared understanding between staff and students of the basis on which academic judgements are made; and the importance of building students' assessment literacy given the complex nature of professional judgement: these are all insights derived directly from this research.",0.014158962294459343,0.08160173147916794,0
fold_4,21484,"Whilst activities for students such as peer assessment, feedback on drafts and engagement with exemplars have a history of use in Higher Education, the research here is significant in taking the use of these participative methods into a different realm.",0.11291852593421936,0.08160173147916794,0
fold_4,21484,"It challenges taken for granted assumptions about shared standards, which are made explicit in written documentation such as learning outcomes, assessment criteria and statements of standards.",0.0023131323978304863,0.08160173147916794,0
fold_4,21484,"To date, the impact has been on teachers' practices, mediated through training and both institutional and national level guidelines.",0.004325746092945337,0.08160173147916794,0
fold_4,21484,"It is expected that this translation into practice will create a positive impact on student learning, achievement and satisfaction: evaluating this represents the next stage of the research.",0.014801131561398506,0.08160173147916794,0
fold_4,21485," Across the Higher Education sector, in the UK and in much of Europe, university lecturers in professional fields are usually appointed on the basis of their practitioner experience and expertise, and they may have little prior experience of teaching at Higher Education level or of research activity.",0.02750011347234249,0.09970542043447495,0
fold_4,21485,"The impact of the research in this case study has been on individuals, Heads of Department, academic developers and universities across the UK in influencing changes in academic induction practices leading to enhanced professional development of university lecturers in professional fields, especially in teacher education, nursing and the allied health professions.",0.00995221920311451,0.09970542043447495,0
fold_4,21485,"The dissemination of the research included the publication by the Higher Education Academy (HEA) of guidelines for academic induction of teacher educators. 
 ",0.004637937527149916,0.09970542043447495,0
fold_4,21485,This research began in 2005 as a practitioner research project focused on the experiences and academic induction of teacher educators newly appointed to Higher Education posts.,0.02696581743657589,0.09970542043447495,0
fold_4,21485,"The project was partly funded by ESCalate, the education subject centre of the HEA (£5K).",0.0365028940141201,0.09970542043447495,0
fold_4,21485,"The early research consisted of an interview-based case study during 2005 and 2006, with 16 participant teacher educators newly appointed to Higher Education posts within the previous 5 years.",0.046223606914281845,0.09970542043447495,0
fold_4,21485,"The selected education department was highly unusual at that time because, since the year 2000, it had made it mandatory for all newly appointed lecturers in teacher education to complete the same postgraduate certificate in teaching and learning in Higher Education required of new academics in other subject disciplines.",0.004129683133214712,0.09970542043447495,0
fold_4,21485,The research findings highlighted the widespread but flawed assumptions being made by university and education department leaders and academic developers about the ability of teacher educators to 'transfer' their teaching skills across from schools to Higher Education settings.,0.01529025100171566,0.09970542043447495,0
fold_4,21485,"The principal investigator was Dr Pete Boyd, and all of the research team were staff of the Faculty of Education at St Martin's College, one of the legacy institutions which became part of the University of Cumbria on its formation in 2007.",0.011716802604496479,0.09970542043447495,0
fold_4,21485,"Following dissemination through conference papers and workshops, the need was identified for national guidelines to support academic induction for teacher educators, and this was commissioned and published by the Higher Education Academy (HEA) (Boyd, Harris & Murray 2009).",0.009382212534546852,0.09970542043447495,0
fold_4,21485,"Prior to 2006 there was very little empirical research on the topic, but since then there has been a considerable growth of relevant papers.",0.003497988684102893,0.09970542043447495,0
fold_4,21485,"A research paper reporting on the original case study by the University of Cumbria team was published by Boyd and Harris (2010), and the work is being continued as a longitudinal study.",0.0404818058013916,0.09970542043447495,0
fold_4,21485,A second edition of the guidelines was also funded by the HEA.,0.0015890300273895264,0.09970542043447495,0
fold_4,21485,"Throughout the project the authors of the guidelines have facilitated annual national workshops for newly appointed lecturers in teacher education funded by ESCalate and, more recently, by the Teacher Education Advancement Network (TEAN).",0.03254575654864311,0.09970542043447495,0
fold_4,21485,"The teacher educator project expanded to include a focus on newly appointed lecturers in nurse education, and the findings were published as a case study paper (Boyd and Lawley 2009).",0.011162756010890007,0.09970542043447495,0
fold_4,21485,"The research team won funding from the Health Science and Practice subject centre (£12K) for a national survey based study of the experiences of lecturers in nursing, midwifery and allied health professions, and the first stage of this project was published in a research report (Boyd, Smith, Lee and MacDonald 2009) and in a journal paper (Smith & Boyd 2011).",0.032717265188694,0.09970542043447495,0
fold_4,21485,The findings of the research that relate to its impact include: That academic induction of professional educators benefits from planned provision rather than being left solely to take place through informal academic socialisation.,0.010855932720005512,0.09970542043447495,0
fold_4,21485,"That the workplace context of newly appointed lecturers in professional fields, including accountability and quality assurance frameworks, may lead them to hold on to their identities as practitioners rather than more quickly build new identities as academics.",0.007750355638563633,0.09970542043447495,0
fold_4,21485,That departments need to offer paradigmatic identity role models and trajectories for newly appointed academics in professional fields.,0.0034104851074516773,0.09970542043447495,0
fold_4,21485,"That unrealistic expectation by institutions for immediate research outputs, often combined with weak workplace support for individuals, is creating considerable levels of stress and unsatisfactory academic induction for professional educators.",0.00747656961902976,0.09970542043447495,0
fold_4,21485,That an assumption that had been commonly held across the sector (that newly appointed teacher educators do not need (re)training in teaching in Higher Education) was flawed.,0.005526250693947077,0.09970542043447495,0
fold_4,21485,"That many lecturers in nursing and the allied health professions, but especially in nursing, experience considerable tensions around their need to maintain 'clinical' skills and practical hands-on experience.",0.01721375063061714,0.09970542043447495,0
fold_4,21485,That a sociocultural perspective on the workplace learning environments of university lecturers in professional fields provides useful insight into their identity and practice.,0.05153924971818924,0.09970542043447495,0
fold_4,21485,"Key researchers: Dr Pete Boyd has held academic development posts at the University of Cumbria (and formerly at St Martin's College) throughout the period of the research: Senior Lecturer in the central teaching and learning unit from 2004 to 2008, Principal Lecturer from 2008 and subsequently appointed as a Reader in Professional Learning in the Faculty of Education, 2010.",0.04363742843270302,0.09970542043447495,0
fold_4,21485,Caroline Smith has been a Senior Lecturer in physiotherapy at the University of Cumbria throughout the research period.,0.023049578070640564,0.09970542043447495,0
fold_4,21485,"Kim Harris was a Senior Lecturer in the Faculty of Education at the University of Cumbria from 2004 to 2011, and Senior Lecturer at the University of Worcester since September 2011.",0.013067175634205341,0.09970542043447495,0
fold_4,21485,"Other contributors to the research Dr Sue Lee (Principal Lecturer in nursing) and Iain MacDonald (Senior Lecturer in radiography), both employed at the University of Cumbria throughout the health research project period.",0.01639580726623535,0.09970542043447495,0
fold_4,21485,"Liz Lawley was a Senior Lecturer in nursing at the University of Cumbria during the nurse lecturer case study project, but returned to clinical practice in 2008.",0.016312316060066223,0.09970542043447495,0
fold_4,21485,"External partners in the teacher educator Guidelines (authors) include Kim Harris (as above) and Professor Jean Murray, University of East London. 
 ",0.013082874938845634,0.09970542043447495,0
fold_4,21485,"A key tool for dissemination and impact of the research on teacher educators was the publication of the Becoming a Teacher Educator guidelines in 2007, and as an updated second edition in 2011:",0.0035500861704349518,0.09970542043447495,0
fold_4,21485,"Boyd, P., Harris, K. & Murray, J. (2011) Becoming a Teacher Educator: Guidelines for induction (2nd Ed.).",0.012223022989928722,0.09970542043447495,0
fold_4,21485,"ESCalate, Higher Education Academy: Bristol.",0.029838625341653824,0.09970542043447495,0
fold_4,21485,"Available at www.escalate.ac.uk/8508 In developing the second edition of the Guidelines, teacher educators based in Further Education Colleges were identified as an additional group, and their perspectives were researched in order to provide guidance for wider audience, in addition to updating the original guideline aimed at the Higher Education context.",0.023567983880639076,0.09970542043447495,0
fold_4,21485,"The Guidelines were designed primarily for an audience of newly appointed academics in the field of teacher education; however they were also aimed at those responsible for the support, management and professional development of those lecturers.",0.005197627004235983,0.09970542043447495,0
fold_4,21485,"In order to maximise the buy-in to the Guidelines, the authors organised workshops in association with EScalate (the Education subject centre of the HEA), with participants asked to engage with key research findings and to respond to draft versions of the guidelines.",0.02303634211421013,0.09970542043447495,0
fold_4,21485,"The inside cover of the first edition acknowledged, by name, 55 colleagues from a total of 28 UK universities who had contributed to their development in this way.",0.005224716849625111,0.09970542043447495,0
fold_4,21485,"A further group of teacher educators, including those working in both HE in FE contexts, contributed through review of the second edition in 2011.",0.011599468998610973,0.09970542043447495,0
fold_4,21485,"The need for teacher educators to engage with pedagogy for Higher Education and specifically for teacher education is a key message of the research (Boyd & Harris 2010) and the Guidelines (Boyd, Harris & Murray 2007; 2011).",0.04278961196541786,0.09970542043447495,0
fold_4,21485,"The debate on this issue was stimulated by the research, the publication of the Guidelines, and through academic induction workshops based upon them.",0.010747675783932209,0.09970542043447495,0
fold_4,21485,"The gradual change in the policies of UK Universities with Teacher Education departments, moving to inclusion of newly appointed teacher educators in their mandatory requirement for all new lecturers to complete a postgraduate certificate programme in teaching and learning in Higher Education, has been directly influenced by this work.",0.01670108549296856,0.09970542043447495,0
fold_4,21485,"In addition to being made available online and open access, hard copies of the Becoming a Teacher Educator guidelines were posted to all Heads of Teacher Education Higher Education departments with a covering letter explaining their significance.",0.0016978014027699828,0.09970542043447495,0
fold_4,21485,"Copies were also made available at relevant UK based conferences including British Educational Research Association (BERA), Universities' Council for the Education of Teachers (UCET), Staff and Educational Development Association (SEDA) and ESCalate.",0.018817171454429626,0.09970542043447495,0
fold_4,21485,"Workshops focused on the Guidelines and papers reporting the underpinning research were presented at the above conferences during 2007 to 2010, and to UCET management forum (December 2007).",0.025345487520098686,0.09970542043447495,0
fold_4,21485,"As well as dissemination in the UK (and at UK based international conferences), research papers and the Guidelines were presented at international conferences including the Association of Teacher Educators (ATE) conference in New Orleans (February 2008) and the American Educational Research Association (AERA) conference in New York (March 2008).",0.023170504719018936,0.09970542043447495,0
fold_4,21485,"In addition, a pragmatic journal paper, reporting on a comparative study of the teacher and nurse educators, citing the Guidelines and focused on the implications for practice for academic developers, was published in the International Journal for Academic Development which is a key publication for the international community of academic developers (Boyd 2010).",0.008964904583990574,0.09970542043447495,0
fold_4,21485,The study on lecturers in nursing was disseminated by conference presentation (SEDA 2008) and by publication of a journal paper (Boyd & Lawley 2009).,0.014045190066099167,0.09970542043447495,0
fold_4,21485,"The work, focussing on lecturers in nursing, midwifery, physiotherapy, occupational therapy and radiography, was also published online by the HEA, and disseminated by the Health Science and Practice subject centre network.",0.01536208763718605,0.09970542043447495,0
fold_4,21485,"Conference presentations were used for dissemination, in addition to the publication of a research paper (Smith & Boyd 2012).",0.005982037167996168,0.09970542043447495,0
fold_4,21485,"The main direct beneficiaries of the research are newly appointed university lecturers in teacher, nurse, and allied health professions education, who have changed their approach to academic induction in response to the research, and benefited from better induction processes.",0.00656050443649292,0.09970542043447495,0
fold_4,21485,However there has been impact on the community of academic developers and line managers who have adjusted their practice and policy in supporting the newly appointed lecturers.,0.0045318822376430035,0.09970542043447495,0
fold_4,21485,We would argue in turn that the students of these lecturers have benefitted from the more effective induction of their lecturer.,0.0070083262398839,0.09970542043447495,0
fold_4,21485,"Specifically, the changes have included universities and relevant departments placing more emphasis on nurturing informal workplace learning opportunities, on support for grading and feedback on student coursework, on building professional identity, on early and sustained focus on scholarship and research, and on requiring qualified teachers to complete mandatory programmes for teaching and learning in higher education which in the past they may have avoided.",0.005026430357247591,0.09970542043447495,0
fold_4,21485,The authors of the Becoming a Teacher Educator guidelines have also facilitated national academic induction workshops based on the research insights.,0.00721791572868824,0.09970542043447495,0
fold_4,21485,"Workshops have been organised by ESCalate and by TEAN, and from 2007 to 2013 a total of 272 recently appointed lecturers in teacher education have attended, from a wide range of UK Higher Education Institutions.",0.06005368381738663,0.09970542043447495,0
fold_4,21485,"Follow- up evaluative feedback gathered by TEAN from workshop participants has been very positive, and comments have related to a range of academic areas, from teaching; ""I am much more explicit about my pedagogy"", to research activity; ""[I have] developed an improved understanding of the requirements of scholarship and research"", and to general confidence; ""I feel much more confident in carrying out my role than I did previously"", indicating the variety of benefits that improved induction approaches based on the research findings can have for individual practitioners.",0.010770324617624283,0.09970542043447495,0
fold_4,21485,Dissemination and impact of the research internationally includes the appointment of Dr Boyd as external research consultant to a related funded research and development project at the University of Porto to develop initial training of teacher and nursing practitioners as Higher Education practitioners.,0.01795789785683155,0.09970542043447495,0
fold_4,21485,"As external consultant, Dr Boyd has contributed to seminars and conferences linked to the project, and has supported members of the research team with analysis and publications.",0.007378544192761183,0.09970542043447495,0
fold_4,21485,"The research presented for this impact case study has informed and influenced the Porto research, including the implications for practice as identified in Portuguese institutions involved in the project and more widely.",0.03201916813850403,0.09970542043447495,0
fold_4,21490," We have contributed, nationally and internationally, to a changing approach, content and implementation of planning policy by including the needs of our ageing society in streetscape design, to address the requirements of older people, benefitting their independence, welfare and quality of life.",0.026979412883520126,0.03608231619000435,0
fold_4,21490,"In the UK 23% of the population is projected to be aged over 65 by 2035, according to the Office of National Statistics (2010).",0.041298024356365204,0.03608231619000435,0
fold_4,21490,Our focus upon the needs of an ageing society has been adopted as part of the skills and knowledge development agenda in sustainable planning through the Royal Town Planning Institute (RTPI).,0.030066227540373802,0.03608231619000435,0
fold_4,21490,"Tools have been developed, policy informed and reformed, and our findings included in a House of Lords report on assistive technology for older people. 
 ",0.0025498277973383665,0.03608231619000435,0
fold_4,21490,Previous research revealed that `ageing in place' — growing older in familiar environments — masks cognitive and physical decline.,0.012769957073032856,0.03608231619000435,0
fold_4,21490,Little was known about how older people cope in unfamiliar environments.,0.013807808049023151,0.03608231619000435,0
fold_4,21490,"Key findings included the recognition that environmental unfamiliarity arises when familiar places become unfamiliar not only because of cognitive decline but also through urban regeneration, and when older people travel to new places, regardless of the purpose of travel.",0.018639935180544853,0.03608231619000435,0
fold_4,21490,"The research identified positive and negative environmental `triggers' that affect older people's experience of unfamiliar spaces, allowing interventions to mitigate the effects of negative triggers and augment the positive triggers.",0.02464151568710804,0.03608231619000435,0
fold_4,21490,Quantitative and qualitative research methods assessed older people's experiences of unfamiliar environments with adapted quantitative measures of older people's reactions to urban design quality and walkability.,0.03835600987076759,0.03608231619000435,0
fold_4,21490,"Using samples living in the Swansea area, unfamiliar with Colchester in north-east Essex (and vice-versa), the study trialled `visitors' to each location.",0.038931116461753845,0.03608231619000435,0
fold_4,21490,"Quantitative and qualitative data were collected from participants through interviews conducted in conjunction with viewing video images and routes of the familiar and unfamiliar towns, using a 3D virtual environment simulation.",0.056796830147504807,0.03608231619000435,0
fold_4,21490,A subset of the participants also visited the unfamiliar town centre and met local older residents and the local authority planning and community development staff.,0.041619330644607544,0.03608231619000435,0
fold_4,21490,The research established that: The environment is less stressful and anxiety-inducing for older people when outdoor spaces are designed to be easily navigable and walkable.,0.01115351915359497,0.03608231619000435,0
fold_4,21490,"Buildings and landmarks, especially historic structures, are important as navigational aids.",0.02126496657729149,0.03608231619000435,0
fold_4,21490,"The input of older people is central to understanding how a sense of place, attractiveness, and meaning in the built environment can be developed.",0.09163086116313934,0.03608231619000435,0
fold_4,21490,The research shows the relevance of shared memories of events and situations to particular places and buildings.,0.03042694926261902,0.03608231619000435,0
fold_4,21490,Signs are of limited use in unfamiliar and new areas.,0.012755101546645164,0.03608231619000435,0
fold_4,21490,"They are often positioned incorrectly (too high, for example), and lack essential content such as indications of distance or walking time to the destination.",0.006313864141702652,0.03608231619000435,0
fold_4,21490,Gaps exist in planning practitioners' understanding of the inter-related elements of older people's relationships with the built environment.,0.0313771553337574,0.03608231619000435,0
fold_4,21490,"This may impede development of locally- appropriate age-integrated environments, and may be addressed by training and CPD activities.",0.012082280591130257,0.03608231619000435,0
fold_4,21490,"The research began in 2007 and was carried out at Anglia Ruskin University by Co-Investigator Ann Hockey (Senior Lecturer from 2006), Carlos Jimenez-Bescos (Senior Lecturer from 2008) and Ian Frame (Senior Lecturer from 1977, Reader since 1993). 
 ",0.044129565358161926,0.03608231619000435,0
fold_4,21490,The research has had direct impact on spatial planning through its inclusion in the continuing professional development of planners.,0.01352512277662754,0.03608231619000435,0
fold_4,21490,"A number of meetings have taken place between ARU researchers and planners, including the East of England branch of the Royal Town Planning Institute (RTPI - see 5.7) to raise awareness and implement policy change.",0.021290909498929977,0.03608231619000435,0
fold_4,21490,"Internationally, the research has informed the Local Government Association of Queensland, Australia, in its Healthy Communities Project (see 5.3).",0.00631662318482995,0.03608231619000435,0
fold_4,21490,"The research has been incorporated in training, CPD materials and Professional Development workshops with planners and related built environment professionals from the East of England.",0.03547004237771034,0.03608231619000435,0
fold_4,21490,A number of workshops have directly resulted from the research.,0.020849797874689102,0.03608231619000435,0
fold_4,21490,"For example, `Planning for an ageing population' Norfolk and Suffolk planning skills workshop (Norwich, 2010) and Essex planning skills workshop (Chelmsford, 2010) attended by 59 practitioners.",0.04300200939178467,0.03608231619000435,0
fold_4,21490,Additional content relating to housing design for older people was added to the second event.,0.021285172551870346,0.03608231619000435,0
fold_4,21490,The research and analysis of quantitative material formed an integral part of the evidence base for the development of the Colchester Better Town Centre Plan adopted by Colchester Borough Council in 2012 (see 5.9).,0.02242044173181057,0.03608231619000435,0
fold_4,21490,"The research has impact on housing, transport, leisure and urban regeneration policies, with information and good practice from the research disseminated via the project partner website by Older People and Ageing Research and Development Network (OPAN Wales - see 5.5).",0.02190772071480751,0.03608231619000435,0
fold_4,21490,Practitioners and policy makers from the Welsh Assembly attended the OPAN Policy Forum and seminars in partnership with OPAN.,0.024698598310351372,0.03608231619000435,0
fold_4,21490,"The findings stimulated debate to further progress research impact and contributed to the development of policy documents around mobility, usability and accessibility.",0.016191918402910233,0.03608231619000435,0
fold_4,21490,This included the 3rd Strategy for Older People in Wales.,0.014443340711295605,0.03608231619000435,0
