Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_3,21471,"The research undertaken by the medical image perception research group has always been intrinsically applied in practice, and focussed on expertise-related differences in observer performance and eye movement behaviour as a way of gaining insight into differences in visual and cognitive processing and understanding the development of radiological expertise.",0.010546017438173294,0.2493792176246643,0
fold_3,21471,The aim of the research has not been to demonstrate the effectiveness or otherwise of any particular professional group but to understand human expertise and in particular visual expertise in radiology by undertaking high quality research with direct implications for practice.,0.00981312245130539,0.2493792176246643,0
fold_3,21471,"The impact of the research has been on raising an awareness of observer performance studies in a real-world visual search and problem solving task, such as looking for cancer.",0.010483027435839176,0.2493792176246643,0
fold_3,21471,"Rather than being focussed on theory building, the research findings directly impinge on practice, stimulating individuals to consider their own practice, particularly through training activities.",0.01252745557576418,0.2493792176246643,0
fold_3,21471,"The work has been disseminated and supported for uptake into practice through a wide range of invited presentations and support activities, such as meetings, study days and MSc programmes at other universities and both research and practitioner conferences.",0.16822868585586548,0.2493792176246643,0
fold_3,21471,"These include: British Institute for Radiology study day on perception in 2008, designed to update clinicians and reporting radiographers on the latest research in medical image perception to inform practice.",0.016793718561530113,0.2493792176246643,0
fold_3,21471,"Guest speaker engagement with MSc programmes at Salford, University of Central England Birmingham and St George's Medical School.",0.18002921342849731,0.2493792176246643,0
fold_3,21471,"These programmes are for clinical practitioners who are taking post graduate qualifications which will allow them to report medical images in a variety of domains, such as axial and appendicular skeleton reporting, mammography, CT head, and gastro-intestinal imaging.",0.006681411527097225,0.2493792176246643,0
fold_3,21471,"Each course typically has 20 participants, and is run annually.",0.05730688199400902,0.2493792176246643,0
fold_3,21471,Invited speaker at the United Kingdom Radiological Conference (UKRC) in 2012.,0.012018207460641861,0.2493792176246643,0
fold_3,21471,"Manchester Medical Society symposium March 2010, a meeting for clinical radiologists and radiographers in the North West.",0.08105353266000748,0.2493792176246643,0
fold_3,21471,"The keynote for The Medical Image Perception Society 2011, a society based in North America which brings together academics and clinical radiologists with an interest in medical imaging.",0.005978376138955355,0.2493792176246643,0
fold_3,21471,"A seminar for the Medical Physics research groups of Universities of Lund and Malmo (Sweden), September 2011.",0.004588814452290535,0.2493792176246643,0
fold_3,21471,"Experimental Psychology Society workshop on expertise as revealed by oculomotor behaviour, University of Portsmouth, 2011.",0.007415741682052612,0.2493792176246643,0
fold_3,21471,"Invited speaker to a chest reporting study day held at the Royal Marsden annually, organised by the Brompton and Harefield NHS Trust.",0.02070351503789425,0.2493792176246643,0
fold_3,21471,Such training shows direct amalgamation of the research findings into the continuing professional development programme of an NHS Trust.,0.023025674745440483,0.2493792176246643,0
fold_3,21471,"Each year there are 120 participants, all clinical practitioners.",0.05491850525140762,0.2493792176246643,0
fold_3,21476," The work of Professor Diane Cox has been instrumental in enhancing services and improving outcomes for patients with Chronic Fatigue Syndrome / Myalgic Encephalomyelitis (CFS/ME), and other fatigue related conditions.",0.004833429120481014,0.3975428342819214,0
fold_3,21476,"Primarily, this has been through changing the interventions used by Occupational Therapists and other Allied Health Professionals in healthcare practice to manage such conditions.",0.0014864933909848332,0.3975428342819214,0
fold_3,21476,"The research has influenced amendments to professional standards, guidelines and training for use of activity and lifestyle management approaches to treating CFS and related conditions, and has had further impact through influencing the set-up of specific CFS services using these techniques.",0.007630453910678625,0.3975428342819214,0
fold_3,21476,"The research has demonstrated that Occupational Therapy can improve engagement and participation in occupations through activity, and led to its widespread uptake into practice throughout the UK.",0.027414370328187943,0.3975428342819214,0
fold_3,21476,"The research has underpinned the National Institute for Health and Clinical Excellence (NICE) guidelines for CFS/ME and directly influenced the form and implementation of NHS and private service provision for these conditions in the UK. 
 ",0.008583935908973217,0.3975428342819214,0
fold_3,21476,The research was begun by Cox whilst working in the NHS as an Occupational Therapist through the set up and appraisal of interventions in an Occupational Therapy led CFS service (1988-1998).,0.006195263005793095,0.3975428342819214,0
fold_3,21476,"This was then furthered at a previous HEI (1998-2000) and at the University of Cumbria since Professor Cox's appointment in September 2000 as a Senior Lecturer at St Martin's College, one of the legacy institutions which became part of the University on formation in 2007.",0.004845515824854374,0.3975428342819214,0
fold_3,21476,"Cox was promoted to Reader in February 2005, and Professor of Occupational Therapy in May 2011.",0.0024464193265885115,0.3975428342819214,0
fold_3,21476,"Early work identified the role of Occupational Therapy in managing fatigue and identified the four levels of occupational disruption, which have subsequently influenced treatment and organisation of specialist CFS / ME and other fatigue services.",0.0028169883880764246,0.3975428342819214,0
fold_3,21476,Subsequent research at Cumbria has identified the effectiveness of Occupational Therapy interventions and identified treatment approaches and factors which affect patient outcomes.,0.030342847108840942,0.3975428342819214,0
fold_3,21476,"Whilst led by Professor Cox, the work has been in collaboration with a number of other Higher Education Institutions, the Department of Health and NHS Trusts in the UK.",0.045201756060123444,0.3975428342819214,0
fold_3,21476,"A number of studies have supported the work from a process, pathway and intervention perspective, with the overarching theme of encouraging engagement and participation in occupations through activity.",0.04835962876677513,0.3975428342819214,0
fold_3,21476,Key research projects for Professor Cox include: PACE Trial.,0.013918557204306126,0.3975428342819214,0
fold_3,21476,"Pacing, Activity and Cognitive Behaviour Therapy: a randomised evaluation.",0.011382308788597584,0.3975428342819214,0
fold_3,21476,Funded 2004-2011.,0.013628988526761532,0.3975428342819214,0
fold_3,21476,"Cox's contribution to PACE included writing therapist and participant Adaptive Pacing Therapy (APT) manuals, and training and supervising the Occupational Therapists undertaking the APT treatment arm of the trial, in addition to contribution to the research design and resultant publications.",0.006140383426100016,0.3975428342819214,0
fold_3,21476,"The use of Telecare/ Telerehabilitation in the management of CFS/ ME, North Cumbria CFS Service.",0.009573077782988548,0.3975428342819214,0
fold_3,21476,2008-2010.,0.003770510433241725,0.3975428342819214,0
fold_3,21476,Exploration of the experience of a Mindfulness programme for adults with CFS/ ME.,0.005324624013155699,0.3975428342819214,0
fold_3,21476,North Cumbria CFS Service.,0.004771700594574213,0.3975428342819214,0
fold_3,21476,2009-2010 Recovery Focussed Communication Study.,0.0078804362565279,0.3975428342819214,0
fold_3,21476,"Collaboration with Dorset CFS/ ME Service, University of Southampton, Bournemouth University, University of Cumbria.",0.035405974835157394,0.3975428342819214,0
fold_3,21476,2010-2012.,0.004855842795222998,0.3975428342819214,0
fold_3,21476,"The relationship of Occupational Therapy to time, tempo and temporality in CFS/ ME.",0.0028199548833072186,0.3975428342819214,0
fold_3,21476,"Systematic literature review to determine the evidence on clinical interventions for severe Chronic Fatigue Syndrome/ME Collaboration with Dorset CFS/ ME Service, University of Southampton, University of Cumbria.",0.011094149202108383,0.3975428342819214,0
fold_3,21476,July 2012-July 2013,0.004319599363952875,0.3975428342819214,0
fold_3,21476,"The main research insights include: The defining of the wide range of occupational disruption in CFS/ ME into the four levels of mild, moderate, severe and very severe.",0.002967366948723793,0.3975428342819214,0
fold_3,21476,"The levels of ability defined through the audits, surveys and intervention studies (adopted by NICE Guidance 2007 and re-adopted in 2011).",0.004270743578672409,0.3975428342819214,0
fold_3,21476,"(Whilst this work primarily took place before joining Cumbria (Cox and Findley, 1998), the exploration and testing of this structure in practice is the basis for subsequent work by Cox, which has enhanced treatment practices provided by practitioners).",0.009238393977284431,0.3975428342819214,0
fold_3,21476,The level of severity of CFS/ ME does not preclude improvement (further research currently in progress; collaboration with the University of Southampton).,0.009714238345623016,0.3975428342819214,0
fold_3,21476,Active treatment that includes activity and cognitive grading has a better outcome than pacing alone (White et al 2011).,0.008922643959522247,0.3975428342819214,0
fold_3,21476,"Time & Occupational domains influence perception of activity management (Pemberton & Cox 2011, 2013).",0.002690068678930402,0.3975428342819214,0
fold_3,21476,"Tele-rehabilitation is feasible and acceptable to people with CFS/ME (Steel, Garry, Cox 2011).",0.013540325686335564,0.3975428342819214,0
fold_3,21476,"Video-conferencing has benefit and value as a face-to-face intervention mode of delivery for those in rural communities with issues of access to treatment due to geography and transport. 
 ",0.04619152098894119,0.3975428342819214,0
fold_3,21476,Professor Cox's research has directly influenced the take-up of Occupational Therapy as a key intervention in the treatment of CFS/ME.,0.008248439058661461,0.3975428342819214,0
fold_3,21476,"It has directly underpinned advances in the understanding of how fatigue conditions are experienced in terms of occupational disruption, and has trialled and disseminated Occupational Therapy interventions which provide an effective treatment for this and related conditions.",0.004695556126534939,0.3975428342819214,0
fold_3,21476,"Primarily, the research has provided evidence for interventions to improve outcomes for mild and moderate presentations of CFS, and has pioneered the use of video conferencing to improve access to patients with more severe presentations.",0.01187625341117382,0.3975428342819214,0
fold_3,21476,"It has also led to the improvement of Occupational Therapy practice through direct engagement with practitioners and services and through training provision of practitioner training, based on the research insights.",0.010645930655300617,0.3975428342819214,0
fold_3,21476,"Identification of the levels of occupational disruption was taken up in the 2007 NICE guidelines, which have subsequently been implemented into specialist services.",0.0036651547998189926,0.3975428342819214,0
fold_3,21476,"Subsequent work has concentrated on the effective management through Occupational Therapy interventions, which was taken into account during the 2011 guideline review, which specifically noted the PACE trial as supporting the NICE guideline recommendations.",0.01552655454725027,0.3975428342819214,0
fold_3,21476,The work therefore directly underpins the practice of managing CFS in the UK.,0.002503875410184264,0.3975428342819214,0
fold_3,21476,"The PACE trial itself also has direct implications for practice, as it indicated that less active treatments such as APT did not have the same impact on improvement as Cognitive Behavioural Therapy (CBT) and Graded Exercise Therapy (GET).",0.00449335714802146,0.3975428342819214,0
fold_3,21476,Activity Management and graded activity is a key component of both CBT and GET.,0.002524212235584855,0.3975428342819214,0
fold_3,21476,The trial showed that when pacing is used in isolation of other graded programmes it is less effective.,0.0016336266417056322,0.3975428342819214,0
fold_3,21476,"These findings, which are further influencing practice in management of CFS, is directly related to Professor Cox's research, as the research lead on the APT elements of the trial.",0.006227059289813042,0.3975428342819214,0
fold_3,21476,Influence on practice and service delivery has been effected both through direct engagement with providers of treatment and interventions (both public and professional) and through dissemination to stakeholders through practitioner orientated publications.,0.011422179639339447,0.3975428342819214,0
fold_3,21476,"Research reports and reprints by professional bodies include: Pemberton, S. & Cox, D. (2011)",0.004739344585686922,0.3975428342819214,0
fold_3,21476,What happened to time?,0.0026367302052676678,0.3975428342819214,0
fold_3,21476,The relationship of occupational therapy to time.,0.0026660016737878323,0.3975428342819214,0
fold_3,21476,"British Journal of Occupational Therapy, 74, 78-85 Reprinted in Full In; Perspectives for Occupation-Based Practice, 3rd edition.",0.011712310835719109,0.3975428342819214,0
fold_3,21476,(2013),0.006076189689338207,0.3975428342819214,0
fold_3,21476,Bethesda: American Association of Occupational Therapy (AOTA).,0.0031643102411180735,0.3975428342819214,0
fold_3,21476,"Wright F, Cox DL (2012)",0.0019043157808482647,0.3975428342819214,0
fold_3,21476,The Use & Meaning of Activity Management: A short summary report University of Cumbria & North Bristol NHS Trust.,0.07546211779117584,0.3975428342819214,0
fold_3,21476,"Cox DL (2012) Chapter 19; Chronic Fatigue Syndrome, In, Matthews, G., Desmond, P.A., Neubauer, C., & Hancock, P.A. (Eds.), The Handbook of Operator Fatigue.",0.002588922856375575,0.3975428342819214,0
fold_3,21476,"Farnham, Surrey, UK: Ashgate Publishing.",0.006027099210768938,0.3975428342819214,0
fold_3,21476,ISBN: 978-0-7546-7537-2.,0.0039199115708470345,0.3975428342819214,0
fold_3,21476,"Steel K, H (2009)",0.0056644924916327,0.3975428342819214,0
fold_3,21476,"Using desktop videoconferencing for delivery of CFS/ME interventions at home in the North Cumbria area: a pilot trial, NHS Cumbria.",0.02253028191626072,0.3975428342819214,0
fold_3,21476,"The exploratory research for NHS Cumbria has been used to support the delivery of services via video-conferencing, and as a basis to seek further funding for this method of intervention and for further research to support this.",0.05613312870264053,0.3975428342819214,0
fold_3,21476,Professor Cox also receives frequent requests from practitioners for copies of these commissioned reports and articles in practitioner orientated journals to aid in setting up the videoconferencing approach in practice.,0.009047887288033962,0.3975428342819214,0
fold_3,21476,"Such interest extends beyond Occupational Therapy interventions for CFS, and is valued by NHS Trust policy makers exploring telerehabilitation and telecare more widely.",0.0073438892140984535,0.3975428342819214,0
fold_3,21476,"The British Journal of Occupational Therapy (BJOT) is a particularly important tool for reaching practitioners, as the only monthly peer-reviewed occupational therapy journal in the world, and subscribed to in over 40 countries worldwide as well as being sent monthly to all British Association of Occupational Therapy members.",0.0012951672542840242,0.3975428342819214,0
fold_3,21476,"Professor Cox has directly contributed to the creation and development of specialist CFS/ME services (such as Dorset, Chester, North Cumbria).",0.011000758036971092,0.3975428342819214,0
fold_3,21476,"An example of development of services is involvement with the Dorset CFS service, including review of a recovery focussed programme.",0.003501541679725051,0.3975428342819214,0
fold_3,21476,"For North Cumbria CFS service this has involved piloting the use of telecare, which particularly benefits service delivery in a region characterised by rural and remote geography.",0.01291679497808218,0.3975428342819214,0
fold_3,21476,Other work for North Cumbria has included evaluating the effectiveness of a mindfulness programme for adults with CFS / ME.,0.019180091097950935,0.3975428342819214,0
fold_3,21476,Impact through supporting the establishment of CFS services has included sitting on the Department of Health CFS/ME Service Investment Steering Group that enabled the pump priming of new services in England and through informing the content of rehabilitation programmes for the service including energy and activity management.,0.005745837464928627,0.3975428342819214,0
fold_3,21476,"The programme has been a catalyst to inform professionals, patients and carers nationally.",0.03294883668422699,0.3975428342819214,0
fold_3,21476,"Professor Cox also provides professional supervision to a number of individuals, directly influencing the services provided.",0.0016689435578882694,0.3975428342819214,0
fold_3,21476,"These individuals practice across the country, at North Cumbria CFS/ME Service (NHS Cumbria); South Coast Fatigue Ltd, Hampshire; ME North East, Newcastle, and Lancashire CFS/ ME Service.",0.005234273616224527,0.3975428342819214,0
fold_3,21476,The research insights have also been disseminated directly to practitioners through a range of professional body conferences and other engagement events.,0.00806836411356926,0.3975428342819214,0
fold_3,21476,"This includes at the College of Occupational Therapists Annual Conference on a number of occasions, such as specific discussion of experience of time and of telecare interventions, and at other events, such as the International Congress on Telehealth and Telecare and the British Association of CFS/ ME (BACME) conference.",0.02314523234963417,0.3975428342819214,0
fold_3,21476,"Professor Cox has also delivered a range of continuing professional development events within the period, including: Chronic Fatigue Research, Cumbria & Lancashire Comprehensive Local Research Networks (CLRN) Musculoskeletal group, Lancaster University, February 2009.",0.010975605808198452,0.3975428342819214,0
fold_3,21476,"Chronic Fatigue Syndrome Northern Clinical Coordinating Centre Conference, CFS/ ME Therapy: activity management for people with CFS/ ME, Crosthwaite Conference Centre, Keswick, Cumbria, October 2009.",0.029586248099803925,0.3975428342819214,0
fold_3,21476,"Update on Chronic Fatigue Syndrome Therapy Research, Queens Hospital, Romford, Essex, November 2009.",0.009102173149585724,0.3975428342819214,0
fold_3,21476,"Keeping it tight: Quality control for intervention adherence and therapeutic alliance in a multi-centred RCT, Oxford Brookes University, Oxford, November 2011.",0.03886938467621803,0.3975428342819214,0
fold_3,21476,Activity Management in CFS/ ME for the CFS/ME Collaborative and Network Training.,0.01599869318306446,0.3975428342819214,0
fold_3,21476,"Manchester, October 2008.",0.02536074072122574,0.3975428342819214,0
fold_3,21476,"AHP Training in the Management of Chronic Fatigue Syndrome, St. Cyril's Rehabilitation Unit, Chester, April 2010.",0.007440183777362108,0.3975428342819214,0
fold_3,21476,"These examples include training provided to a mixed audience of Health Professionals: Occupational Therapists, Physiotherapists, Nurses, Psychologists and GPs.",0.0013718990376219153,0.3975428342819214,0
fold_3,21476,The research was used as a foundation for the training and where appropriate actually demonstrated aspects of Activity Management within GET and CBT.,0.004478129092603922,0.3975428342819214,0
fold_3,21476,"The training therefore had a direct impact on clinical practice and the shaping of evidence based services for CFS/ ME in the UK, and methodological issues of research in practice.",0.0044535305351018906,0.3975428342819214,0
fold_3,21484, The research undertaken by Professor Sue Bloxham and colleagues has had a significant impact on the approach to assessment in Higher Education.,0.008872078731656075,0.11371410638093948,0
fold_3,21484,"It has influenced practitioners, universities and advisory/regulatory bodies, providing advice for University tutors on communicating assessment expectations and contributing to national body and university guidance to encourage student learning and consistent marking.",0.009264940395951271,0.11371410638093948,0
fold_3,21484,"The research has helped tutors understand their individual `standards framework' involving tacit, norm-referenced knowledge, holistic judgement and local negotiation of shared standards as well as the importance of dialogic, formative assessment opportunities for communicating their standards to students.",0.012154710479080677,0.11371410638093948,0
fold_3,21484,"This has led to improvements in assessment policies, practice and national guidelines in the UK. 
 ",0.019726065918803215,0.11371410638093948,0
fold_3,21484,"One reason university students are dissatisfied with assessment is because they think guidance, marking and feedback can be inconsistent or hard to understand.",0.001078070723451674,0.11371410638093948,0
fold_3,21484,The research was designed to address these problems in grasping tutors' sense of quality as reflected in their marking standards through assessment guidance and feedback.,0.005655230022966862,0.11371410638093948,0
fold_3,21484,"It also investigated standards in response to students' claims that standards were idiosyncratic, inconsistent or hard to understand.",0.00048736209282651544,0.11371410638093948,0
fold_3,21484,"Professor Bloxham's research builds on and links several current aspects of international inquiry, including work on the individualised, tacit, interpretive nature of academic standards; professional learning of academics; the transparency agenda in Higher Education assessment and supporting and retaining students from under-represented groups.",0.006302152294665575,0.11371410638093948,0
fold_3,21484,"Within that context, the research has specifically developed insights on assessment practice, based on the mismatch between how standards are communicated to students and the reality of those standards in use, including potential solutions to this problem.",0.004644228145480156,0.11371410638093948,0
fold_3,21484,"Two practitioner research studies were undertaken; evaluating interventions designed to increase tutor dialogue with students about assessment criteria, grading and feedback.",0.017528260126709938,0.11371410638093948,0
fold_3,21484,This was investigated by studying university tutors grading student coursework.,0.003295744536444545,0.11371410638093948,0
fold_3,21484,"The project used `think aloud' by tutors as they graded student assignments and wrote feedback, followed by a semi- structured interview, in order to explore academic judgement.",0.020156698301434517,0.11371410638093948,0
fold_3,21484,Analysis of results and interviews with students showed that students consider tutors to be inconsistent in their assessment standards and therefore they seek dialogue with them in order to achieve a sense of transparency regarding expectations (Bloxham & West 2007).,0.004346179310232401,0.11371410638093948,0
fold_3,21484,"The research indicates that student dissatisfaction may lie in the mismatch between the explicit presentation of assessment expectations to students as analytical and criterion-referenced and the actuality of tacit, holistic, and norm-referenced tutor judgement.",0.0024711734149605036,0.11371410638093948,0
fold_3,21484,"The research developed a novel sociocultural perspective on assessment, providing a new metaphor to capture the nature of the professional learning that tutors engage in when developing their individual standards frameworks.",0.010982015170156956,0.11371410638093948,0
fold_3,21484,"The research provided the following insights into grading coursework and provision of feedback: Highlighted and facilitated resolution of the conflicting purposes of assessment in Higher Education, recognising that there is a concentration of quality assurance effort on assessment systems rather than on the quality and communication of tutor judgements; The essential need for tutor — student dialogue to go beyond previous conceptions of `transparency' and support shared understanding of standards frameworks within and between teaching teams and student cohorts; That tutors generally make holistic judgements based on embedded tacit standards frameworks, with judgements influenced by norm-referencing; That teams of tutors develop shared but contested `standards frameworks' through an `interplay' between the vertical domain of public knowledge (of subject discipline and of pedagogy) and the horizontal domain of tutors' practical wisdom (including social and situated ways of working);",0.01121982466429472,0.11371410638093948,0
fold_3,21484,"That at the heart of that interplay artefacts, including assessment criteria and concepts such as `critical analysis', mediate tutor judgements.",0.0029778978787362576,0.11371410638093948,0
fold_3,21484,"Within the interplay, power, based on academic status, influences the development of shared but contested local standards frameworks in programme teams and subject discipline departments.",0.0038382909260690212,0.11371410638093948,0
fold_3,21484,"The research began in 2004 and continues, and has involved several researchers: Professor Sue Bloxham (Director of Educational Research Jan 2011- present, formerly Head of Educational Development 2003-11); Dr Pete Boyd (Reader, Education Faculty, 2010-present, formerly Senior Lecturer in Educational Development, 2004-10), Dr Amanda West (Senior Lecturer in Sport 2004-2010; Principal Lecturer Sport & Exercise Science, University of Sunderland, 2010-present), Amanda Chapman (Senior Lecturer in Economics 2004-present), Liz Campbell (Senior Lecturer in Outdoor Studies, retired 2010), Mary Ashworth (Research Assistant 2006-13) as well as Professor Susan Orr (York St John, 2004-12; Assistant Dean Sheffield Hallam 2012-13; Dean of Learning & Teaching at the University of the Arts, London, 2013). 
 ",0.08871293067932129,0.11371410638093948,0
fold_3,21484,"4.1 Stimulating practitioner and stakeholder debate and challenging conventional wisdom The research has stimulated practitioner debate on the purpose, methodology and practice of assessment and its effect on student satisfaction through a range of processes: Contribution of the research findings to the Feedback: Agenda for Change created by 23 researchers and writers with specialist expertise, under the auspices of Oxford Brookes University Assessment Standards Knowledge Exchange Centre for Excellence.",0.020878955721855164,0.11371410638093948,0
fold_3,21484,The research influenced the emphasis on feedback as a dialogical process and on students creating their own feedback as a process of understanding standards.,0.005056433379650116,0.11371410638093948,0
fold_3,21484,"Invited as expert contributor to Guardian Professional Development on-line debate on authentic assessment (2012), particularly debating the impact of a mismatch between perceptions of guidance and marking on student dissatisfaction.",0.006113593932241201,0.11371410638093948,0
fold_3,21484,"Conference keynotes: University of Central Lancashire (2010), National Assessment in Higher Education Conference (2008), SOLSTICE Centre for Excellence in Teaching and Learning, at Edge Hill University 2008)",0.06384679675102234,0.11371410638093948,0
fold_3,21484,"Reference 2 used as a stimulus for a professional development debate at Kings College London Assessment and feedback CPD event on marking, moderating and sharing practice.",0.017849335446953773,0.11371410638093948,0
fold_3,21484,"A workshop for the Northern Universities Consortium, particularly related to the influence of this body of research on external examiners' understanding and use of academic standards.",0.0075461408123373985,0.11371410638093948,0
fold_3,21484,Commissioning by the Higher Education Academy to provide a national seminar on the topic: Really Useful Information!,0.019502053037285805,0.11371410638093948,0
fold_3,21484,Aligning feedback with tutors' professional judgement (June 2011).,0.008190101943910122,0.11371410638093948,0
fold_3,21484,"The research evidence and theoretical conclusions have underpinned significant discussion in these events (and in CPD as in 4.2 below) on rarely discussed topics such as tutor differences in marking, influences on individual judgements and the problems associated with communicating tutor standards to students.",0.008670334704220295,0.11371410638093948,0
fold_3,21484,It has provided the evidence of a need for further guidance on academic standards for external examiners and therefore the Quality Assurance Agency and Higher Education Academy (HEA) have commissioned further research on External Examiners' use and understanding of academic standards to guide future training.,0.0022263415157794952,0.11371410638093948,0
fold_3,21484,4.2.,0.021169764921069145,0.11371410638093948,0
fold_3,21484,Influence on training and staff guidance,0.0027861979324370623,0.11371410638093948,0
fold_3,21484,The value to Higher Education of the insights has been demonstrated by invitations from over 20 UK and international universities and organisations for Professor Bloxham and the research team to contribute to staff development.,0.03484434261918068,0.11371410638093948,0
fold_3,21484,"Training events and consultancies have focused on: Increasing dialogue between staff regarding assessment standards; Designing assessment and assessment guidance to provide dialogical and other opportunities for students to grasp tutor's diverse standards; Assisting students to recognise the tacit, holistic and variable nature of professional judgement and the limited power of explicit information to make tacit knowledge explicit.",0.011706700548529625,0.11371410638093948,0
fold_3,21484,"This practical application of the research has been valuable to staff involved, receiving highly positive staff evaluations and reporting of influence on practice, for example: ""I used some of your thinking in shaping some of my own work to support the continuing professional development of colleagues in their own understanding of assessment.""",0.02083088457584381,0.11371410638093948,0
fold_3,21484,"(UK, Russell Group University)",0.025370042771100998,0.11371410638093948,0
fold_3,21484,"This work to disseminate the application of the research has also specifically influenced Certificate programmes for new academic staff, including at Aston University (2010 -2011), Northumbria University (2011), New University of Ireland (2011-13), University of Central Lancashire (2011), Writtle College (2011).",0.029412545263767242,0.11371410638093948,0
fold_3,21484,"The research has informed institutional and national change programmes: Liverpool Institute of Performing Arts (2009), Manchester Metropolitan (2009), University of the Highlands and Islands (2010), University of Sunderland (2009) and the Norwegian Higher Education Learning Outcomes Project.",0.11761259287595749,0.11371410638093948,0
fold_3,21484,The research is cited in London Metropolitan University's Institutional University Assessment Framework in terms of encouraging staff to develop students' understanding of quality and to negotiate and share standards.,0.009373035281896591,0.11371410638093948,0
fold_3,21484,A marked Improvement (see 4.2) is being used to lever transformative change in university assessment practices through the Transforming Assessment in Higher Education Pilot scheme.,0.009046724066138268,0.11371410638093948,0
fold_3,21484,"To date, 14 UK universities have used this publication to review their assessment practices and eight have been selected to be part of the HEA pilot scheme.",0.05400929972529411,0.11371410638093948,0
fold_3,21484,"This research, amongst others, underpins universities' plans to develop methods to help students grasp tutors' concepts of quality which mirror the ways in which tutors learn about academic quality/ standards; predominantly through inductive methods such as being marked, marking, using exemplars, discussion with colleagues and peer feedback on draft work.",0.01126515120267868,0.11371410638093948,0
fold_3,21484,"The research is also cited in guidance for staff, for example, University of Edinburgh on engaging with criteria and standards and Queen Mary University of London on reliability in marking.",0.0036375971976667643,0.11371410638093948,0
fold_3,21484,"Through training and guidance at a wide range of institutions, the insights of the research have had a far-reaching influence on professional practice.",0.01653422974050045,0.11371410638093948,0
fold_3,21484,"4.3 Development of Resources to enhance professional practice The research has directly fed into the Higher Education Academy publication designed to improve assessment, A Marked Improvement: Transforming Assessment in Higher Education (HEA 2012), through Professor Bloxham's contribution as an author (as evidenced on the HEA's website).",0.009516488760709763,0.11371410638093948,0
fold_3,21484,"The HEA publication specifically cites the practitioner book Bloxham S. & Boyd, P (2007)",0.006909321527928114,0.11371410638093948,0
fold_3,21484,"Developing Assessment in Higher Education: a practical guide Open University Press, as a ""comprehensive"" resource for educational developers and practitioners.",0.014902204275131226,0.11371410638093948,0
fold_3,21484,This book was written to disseminate the early outcomes of this research to practitioners.,0.014427228830754757,0.11371410638093948,0
fold_3,21484,"It is recommended in many lecturer training programmes nationally and internationally (e.g. New University of Ireland, London Metropolitan University, University of Westminster, Queen's University Belfast, University of Bradford, Bristol University, University of Portsmouth, University of Sussex and University of York) or used to provide advice for tutors (e.g. Griffith University, Edith Cowan University, Australia, Imperial College, University of Huddersfield, Montclair State University, USA).",0.034626517444849014,0.11371410638093948,0
fold_3,21484,"It is also used in policy documents, for example the Assessing and Assuring Graduate Learning Outcomes project of the Australian Learning and Teaching Council in 2011-2012, and London Metropolitan `University Assessment Framework'.",0.004608348943293095,0.11371410638093948,0
fold_3,21484,Sales of 1700 books indicate the value placed on the work.,0.030156157910823822,0.11371410638093948,0
fold_3,21484,"4.4 Use of research findings by professional bodies to define best practice and formulate policy Professor Bloxham is a member of the advisory group revising the assessment section of the Quality Code for Higher Education (2013) chapter on assessment of students, ensuring that the research underpins national guidance to staff on good practice in assessment.",0.007228421978652477,0.11371410638093948,0
fold_3,21484,"The research has contributed to a broad perception that guidance needs to be improved, has influenced the revision of these guidelines and led to the invitation to join the group.",0.010638507083058357,0.11371410638093948,0
fold_3,21484,"The revised guidance, out for consultation between May and August 2013, notes the interpretive nature of academic judgement; the importance of building shared understanding between staff and students of the basis on which academic judgements are made; and the importance of building students' assessment literacy given the complex nature of professional judgement: these are all insights derived directly from this research.",0.011247824877500534,0.11371410638093948,0
fold_3,21484,"Whilst activities for students such as peer assessment, feedback on drafts and engagement with exemplars have a history of use in Higher Education, the research here is significant in taking the use of these participative methods into a different realm.",0.061244189739227295,0.11371410638093948,0
fold_3,21484,"It challenges taken for granted assumptions about shared standards, which are made explicit in written documentation such as learning outcomes, assessment criteria and statements of standards.",0.003447863506153226,0.11371410638093948,0
fold_3,21484,"To date, the impact has been on teachers' practices, mediated through training and both institutional and national level guidelines.",0.0025473502464592457,0.11371410638093948,0
fold_3,21484,"It is expected that this translation into practice will create a positive impact on student learning, achievement and satisfaction: evaluating this represents the next stage of the research.",0.027306469157338142,0.11371410638093948,0
fold_3,21485," Across the Higher Education sector, in the UK and in much of Europe, university lecturers in professional fields are usually appointed on the basis of their practitioner experience and expertise, and they may have little prior experience of teaching at Higher Education level or of research activity.",0.005838555283844471,0.20688959956169128,0
fold_3,21485,"The impact of the research in this case study has been on individuals, Heads of Department, academic developers and universities across the UK in influencing changes in academic induction practices leading to enhanced professional development of university lecturers in professional fields, especially in teacher education, nursing and the allied health professions.",0.008484052494168282,0.20688959956169128,0
fold_3,21485,"The dissemination of the research included the publication by the Higher Education Academy (HEA) of guidelines for academic induction of teacher educators. 
 ",0.002142423763871193,0.20688959956169128,0
fold_3,21485,This research began in 2005 as a practitioner research project focused on the experiences and academic induction of teacher educators newly appointed to Higher Education posts.,0.004260048270225525,0.20688959956169128,0
fold_3,21485,"The project was partly funded by ESCalate, the education subject centre of the HEA (£5K).",0.08251368254423141,0.20688959956169128,0
